year,county,flag_yr,aian,asian,black_african_american,hawaiian_pacific_islander,white,two_or_more_races,other,hispanic_white,hispanic_two_or_more_races,hispanic_other
2012.0,Alameda,FALSE,0.491578692884197,11.612539286002095,40.391651220888065,1.3796438069143364,19.356918365702313,0.006446933677169796,0.001611733419292449,0.07736320412603756,0.0,26.682246756386494
2012.0,Alpine,FALSE,57.142857142857146,0.0,0.0,1.1904761904761905,40.476190476190474,0.0,0.0,0.0,0.0,1.1904761904761905
2012.0,Amador,FALSE,2.9120559114735003,0.5824111822947,0.5824111822947,0.05824111822947001,84.2748980780431,1.2230634828188702,2.5043680838672104,4.8340128130460105,0.05824111822947001,2.9702970297029703
2012.0,Butte,FALSE,2.473548756076637,5.075779239348012,3.6459822705175866,0.27166142407778093,73.79897054618245,1.2439233628824706,1.2653703174149271,3.831855876465542,0.15012868172719473,8.242779525307407
2012.0,Calaveras,FALSE,1.7446471054718478,0.7930214115781126,0.7930214115781126,0.1586042823156225,86.08247422680412,0.63441712926249,0.9516256938937351,3.291038858049167,0.07930214115781126,5.471847739888977
2012.0,Colusa,FALSE,2.5677603423680457,1.2838801711840229,2.425106990014265,0.42796005706134094,38.80171184022824,0.9985734664764622,2.1398002853067046,33.66619115549216,0.42796005706134094,17.261055634807416
2012.0,Contra Costa,FALSE,0.6610668041362161,5.136913606452983,30.718379476604905,0.8824332110258665,28.69879006580344,0.7581041331837342,3.193134608969888,0.2577554052824696,0.15162082663674684,29.54180186190375
2012.0,Del Norte,FALSE,12.476226702168125,5.058957778623051,0.6846709775580069,0.26626093571700266,69.7984024343857,1.293267402054013,0.9889691898060099,5.058957778623051,0.07607455306200075,4.298212248003043
2012.0,El Dorado,FALSE,1.1346817957572768,1.1017924683440223,1.2004604505837855,0.1808913007728992,77.17480677520145,0.41111659266568,6.676533464890643,3.223154086498931,0.0657786548265088,8.830784410458806
2012.0,Fresno,FALSE,1.0298255486775465,6.74732695554305,10.889138998311761,0.48621271806415306,19.570061902082163,0.32639279684862127,1.2920652785593698,3.924592009003939,0.03939223410241981,55.694991558806976
2012.0,Glenn,FALSE,2.4964336661911557,4.279600570613409,1.9258202567760343,0.28530670470756064,54.42225392296719,0.7845934379457917,0.14265335235378032,34.165477888730386,0.0,1.4978601997146932
2012.0,Humboldt,FALSE,10.870101059896475,2.464875523786049,2.230712349026374,0.43135321666255855,69.5218141483855,2.070495439980281,4.251910278530934,2.181414838550653,0.12324377618930243,5.854079368991866
2012.0,Imperial,FALSE,0.9546199330341241,0.3134572914440408,1.8166274845052361,0.04274417610600555,9.08313742252618,0.11398446961601481,1.2182090190211583,81.85509724300064,0.192348792477025,4.409774168269573
2012.0,Inyo,FALSE,23.301985370950888,0.4179728317659352,0.31347962382445144,0.31347962382445144,52.97805642633229,1.567398119122257,0.7314524555903866,3.239289446185998,0.0,17.136886102403345
2012.0,Kern,FALSE,0.39022705689372356,1.270827937494604,11.651558318224986,0.14331347664681,30.28231028231028,0.3660536993870327,1.840628507295174,29.235949235949235,0.16230682897349563,24.656824656824657
2012.0,Kings,FALSE,0.3428927680798005,2.2132169576059852,8.07356608478803,0.09351620947630923,26.4546965918537,0.15586034912718205,1.6209476309226933,6.244804655029094,0.09351620947630923,54.7069825436409
2012.0,Lake,FALSE,2.638365403689744,0.7141440190438405,3.5508827613568736,0.1586986708986312,77.16722872445943,0.8530053560801428,1.408450704225352,3.312834755008927,0.11902400317397342,10.077365602063082
2012.0,Lassen,FALSE,5.62364816149964,0.8651766402307137,1.514059120403749,1.1535688536409516,80.31723143475126,1.225666906993511,0.5046863734679163,2.523431867339582,0.21629416005767843,6.056236481614996
2012.0,Los Angeles,TRUE,0.13365984247094687,3.1262089348993394,20.219194404468997,0.18607925970629652,11.51911858007211,0.682613001562911,5.317572690837627,40.310144994816085,0.34237036349287403,18.16303792767281
2012.0,Madera,FALSE,0.9102232442272684,0.776085081920092,3.8421002203698382,0.07665037846124365,27.067164894126666,0.21078854076842005,1.8396090830698477,29.42416403180991,0.2682763246143528,35.584938200632365
2012.0,Marin,FALSE,0.5594658003970402,4.1508752932683635,12.84966612524815,0.36094567767550984,47.84334957588883,0.7760332070023461,1.064789749142754,24.29164410756181,0.8482223425374481,7.255008121277748
2012.0,Mariposa,FALSE,4.0,0.45714285714285713,0.34285714285714286,0.0,81.48571428571428,3.8857142857142857,0.5714285714285714,7.428571428571429,0.11428571428571428,1.7142857142857142
2012.0,Mendocino,FALSE,6.807511737089202,0.731842032587683,1.712234189450428,0.1795084230875449,68.71030102181717,1.5189174261253797,1.5741507870753935,5.412869373101353,0.19331676332504832,13.15934824634079
2012.0,Merced,FALSE,0.4363041403444985,5.099304640276326,7.580784438485661,0.2499659137390356,27.15084306685452,0.39540062718720176,0.23178657455801482,56.12870972140163,0.17270372221969732,2.5541971549334184
2012.0,Modoc,FALSE,4.100227790432802,0.45558086560364464,0.45558086560364464,0.683371298405467,77.44874715261959,1.366742596810934,9.567198177676538,1.8223234624145785,0.0,4.100227790432802
2012.0,Mono,FALSE,3.3557046979865772,1.5659955257270695,0.6711409395973155,0.0,64.20581655480984,0.6711409395973155,0.6711409395973155,24.384787472035793,0.22371364653243847,4.250559284116331
2012.0,Monterey,FALSE,0.2690815006468305,2.059508408796895,4.093143596377749,0.4087968952134541,16.755498059508408,0.2276843467011643,2.809831824062096,18.023285899094436,1.0245795601552394,54.32858990944373
